States and selected areas:  Employment status of the civilian noninstitutional population,;;;;;;;;;;
January 1976 to date, seasonally adjusted;;;;;;;;;;
;;;;;;;;;;
FIPS Code;State and area;Period;;Civilian non-institutional population;Civilian labor force;;;;;
53;Washington;2020;02;6 072 437   ;3 962 518   ;65,3   ;3 810 985   ;62,8   ;151 533   ;3,8   
54;West Virginia;2020;02;1 442 405   ;806 570   ;55,9   ;766 827   ;53,2   ;39 743   ;4,9   
55;Wisconsin;2020;02;4 647 678   ;3 108 814   ;66,9   ;2 999 939   ;64,5   ;108 875   ;3,5   
56;Wyoming;2020;02;451 163   ;294 176   ;65,2   ;283 296   ;62,8   ;10 880   ;3,7   
01;Alabama;2020;03;3 873 022   ;2 218 590   ;57,3   ;2 151 586   ;55,6   ;67 004   ;3,0   
02;Alaska;2020;03;543 829   ;344 266   ;63,3   ;326 251   ;60,0   ;18 015   ;5,2   
04;Arizona;2020;03;5 796 108   ;3 578 637   ;61,7   ;3 359 486   ;58,0   ;219 151   ;6,1   
05;Arkansas;2020;03;2 350 195   ;1 386 469   ;59,0   ;1 316 741   ;56,0   ;69 728   ;5,0   
06;California;2020;03;31 191 183   ;19 167 967   ;61,5   ;18 115 804   ;58,1   ;1 052 163   ;5,5   
037;Los Angeles County;2020;03;8 057 869   ;4 982 454   ;61,8   ;4 646 240   ;57,7   ;336 214   ;6,7   
08;Colorado;2020;03;4 596 790   ;3 136 533   ;68,2   ;2 972 506   ;64,7   ;164 027   ;5,2   
09;Connecticut;2020;03;2 885 395   ;1 930 836   ;66,9   ;1 865 216   ;64,6   ;65 620   ;3,4   
10;Delaware;2020;03;784 534   ;477 377   ;60,8   ;453 613   ;57,8   ;23 764   ;5,0   
11;District of Columbia;2020;03;579 573   ;420 505   ;72,6   ;395 074   ;68,2   ;25 431   ;6,0   
12;Florida;2020;03;17 584 836   ;10 331 185   ;58,8   ;9 873 877   ;56,1   ;457 308   ;4,4   
13;Georgia;2020;03;8 269 251   ;5 156 973   ;62,4   ;4 917 754   ;59,5   ;239 219   ;4,6   
15;Hawaii;2020;03;1 089 912   ;665 727   ;61,1   ;649 770   ;59,6   ;15 957   ;2,4   
16;Idaho;2020;03;1 392 217   ;894 632   ;64,3   ;872 658   ;62,7   ;21 974   ;2,5   
17;Illinois;2020;03;9 986 511   ;6 294 250   ;63,0   ;6 030 123   ;60,4   ;264 127   ;4,2   
18;Indiana;2020;03;5 272 532   ;3 277 678   ;62,2   ;3 177 786   ;60,3   ;99 892   ;3,0   
19;Iowa;2020;03;2 473 740   ;1 722 018   ;69,6   ;1 665 444   ;67,3   ;56 574   ;3,3   
20;Kansas;2020;03;2 233 807   ;1 508 551   ;67,5   ;1 465 907   ;65,6   ;42 644   ;2,8   
21;Kentucky;2020;03;3 499 821   ;2 066 275   ;59,0   ;1 958 322   ;56,0   ;107 953   ;5,2   
22;Louisiana;2020;03;3 573 843   ;2 126 568   ;59,5   ;1 984 927   ;55,5   ;141 641   ;6,7   
23;Maine;2020;03;1 114 409   ;695 329   ;62,4   ;674 282   ;60,5   ;21 047   ;3,0   
24;Maryland;2020;03;4 769 850   ;3 284 708   ;68,9   ;3 175 393   ;66,6   ;109 315   ;3,3   
25;Massachusetts;2020;03;5 650 426   ;3 771 967   ;66,8   ;3 665 047   ;64,9   ;106 920   ;2,8   
26;Michigan;2020;03;8 004 636   ;4 902 508   ;61,2   ;4 693 677   ;58,6   ;208 831   ;4,3   
27;Minnesota;2020;03;4 447 716   ;3 094 328   ;69,6   ;3 005 502   ;67,6   ;88 826   ;2,9   
28;Mississippi;2020;03;2 289 026   ;1 267 089   ;55,4   ;1 202 803   ;52,5   ;64 286   ;5,1   
29;Missouri;2020;03;4 825 175   ;3 145 755   ;65,2   ;3 024 168   ;62,7   ;121 587   ;3,9   
30;Montana;2020;03;856 099   ;538 777   ;62,9   ;519 559   ;60,7   ;19 218   ;3,6   
31;Nebraska;2020;03;1 487 444   ;1 062 553   ;71,4   ;1 019 925   ;68,6   ;42 628   ;4,0   
32;Nevada;2020;03;2 459 170   ;1 566 217   ;63,7   ;1 458 457   ;59,3   ;107 760   ;6,9   
33;New Hampshire;2020;03;1 126 818   ;766 087   ;68,0   ;747 979   ;66,4   ;18 108   ;2,4   
34;New Jersey;2020;03;7 076 630   ;4 588 196   ;64,8   ;4 419 828   ;62,5   ;168 368   ;3,7   
35;New Mexico;2020;03;1 646 275   ;968 682   ;58,8   ;907 628   ;55,1   ;61 054   ;6,3   
36;New York;2020;03;15 627 771   ;9 411 433   ;60,2   ;9 022 695   ;57,7   ;388 738   ;4,1   
51000;New York city;2020;03;6 707 904   ;3 944 212   ;58,8   ;3 783 906   ;56,4   ;160 306   ;4,1   
37;North Carolina;2020;03;8 317 909   ;4 971 240   ;59,8   ;4 755 540   ;57,2   ;215 700   ;4,3   
38;North Dakota;2020;03;584 636   ;405 729   ;69,4   ;397 604   ;68,0   ;8 125   ;2,0   
39;Ohio;2020;03;9 253 143   ;5 776 221   ;62,4   ;5 441 767   ;58,8   ;334 454   ;5,8   
40;Oklahoma;2020;03;3 042 589   ;1 829 828   ;60,1   ;1 776 101   ;58,4   ;53 727   ;2,9   
41;Oregon;2020;03;3 435 140   ;2 110 900   ;61,5   ;2 038 010   ;59,3   ;72 890   ;3,5   
42;Pennsylvania;2020;03;10 287 351   ;6 542 916   ;63,6   ;6 163 426   ;59,9   ;379 490   ;5,8   
44;Rhode Island;2020;03;865 746   ;565 163   ;65,3   ;538 703   ;62,2   ;26 460   ;4,7   
45;South Carolina;2020;03;4 106 624   ;2 405 171   ;58,6   ;2 328 802   ;56,7   ;76 369   ;3,2   
46;South Dakota;2020;03;676 481   ;468 175   ;69,2   ;453 878   ;67,1   ;14 297   ;3,1   
47;Tennessee;2020;03;5 419 586   ;3 375 134   ;62,3   ;3 262 392   ;60,2   ;112 742   ;3,3   
48;Texas;2020;03;22 183 325   ;14 004 479   ;63,1   ;13 288 652   ;59,9   ;715 827   ;5,1   
49;Utah;2020;03;2 388 768   ;1 625 383   ;68,0   ;1 562 935   ;65,4   ;62 448   ;3,8   
50;Vermont;2020;03;518 762   ;340 607   ;65,7   ;330 084   ;63,6   ;10 523   ;3,1   
51;Virginia;2020;03;6 698 449   ;4 439 350   ;66,3   ;4 294 056   ;64,1   ;145 294   ;3,3   
53;Washington;2020;03;6 078 899   ;3 890 678   ;64,0   ;3 692 118   ;60,7   ;198 560   ;5,1   
54;West Virginia;2020;03;1 441 638   ;823 300   ;57,1   ;773 588   ;53,7   ;49 712   ;6,0   
55;Wisconsin;2020;03;4 649 248   ;3 088 813   ;66,4   ;2 992 488   ;64,4   ;96 325   ;3,1   
56;Wyoming;2020;03;451 333   ;295 500   ;65,5   ;284 302   ;63,0   ;11 198   ;3,8   
01;Alabama;2020;04;3 874 113   ;2 198 485   ;56,7   ;1 895 950   ;48,9   ;302 535   ;13,8   
02;Alaska;2020;04;543 706   ;339 224   ;62,4   ;293 448   ;54,0   ;45 776   ;13,5   
04;Arizona;2020;04;5 805 614   ;3 543 717   ;61,0   ;3 069 951   ;52,9   ;473 766   ;13,4   
05;Arkansas;2020;04;2 350 845   ;1 309 681   ;55,7   ;1 168 783   ;49,7   ;140 898   ;10,8   
06;California;2020;04;31 199 815   ;18 582 743   ;59,6   ;15 539 409   ;49,8   ;3 043 334   ;16,4   
037;Los Angeles County;2020;04;8 057 130   ;4 753 124   ;59,0   ;3 763 979   ;46,7   ;989 145   ;20,8   
08;Colorado;2020;04;4 602 669   ;3 054 771   ;66,4   ;2 681 128   ;58,3   ;373 643   ;12,2   
09;Connecticut;2020;04;2 885 469   ;1 776 603   ;61,6   ;1 629 265   ;56,5   ;147 338   ;8,3   
10;Delaware;2020;04;785 198   ;463 508   ;59,0   ;394 223   ;50,2   ;69 285   ;14,9   
11;District of Columbia;2020;04;579 808   ;402 453   ;69,4   ;355 455   ;61,3   ;46 998   ;11,7   
12;Florida;2020;04;17 604 748   ;9 472 243   ;53,8   ;8 166 411   ;46,4   ;1 305 832   ;13,8   
13;Georgia;2020;04;8 277 576   ;4 894 396   ;59,1   ;4 279 924   ;51,7   ;614 472   ;12,6   
15;Hawaii;2020;04;1 089 677   ;633 724   ;58,2   ;482 814   ;44,3   ;150 910   ;23,8   
16;Idaho;2020;04;1 395 019   ;885 844   ;63,5   ;781 553   ;56,0   ;104 291   ;11,8   
17;Illinois;2020;04;9 984 347   ;6 123 362   ;61,3   ;5 072 987   ;50,8   ;1 050 375   ;17,2   
18;Indiana;2020;04;5 275 370   ;3 226 630   ;61,2   ;2 660 808   ;50,4   ;565 822   ;17,5   
19;Iowa;2020;04;2 474 268   ;1 712 643   ;69,2   ;1 524 636   ;61,6   ;188 007   ;11,0   
20;Kansas;2020;04;2 234 239   ;1 503 506   ;67,3   ;1 324 012   ;59,3   ;179 494   ;11,9   
21;Kentucky;2020;04;3 500 355   ;2 052 263   ;58,6   ;1 712 526   ;48,9   ;339 737   ;16,6   
22;Louisiana;2020;04;3 573 319   ;1 931 888   ;54,1   ;1 640 602   ;45,9   ;291 286   ;15,1   
23;Maine;2020;04;1 114 828   ;658 950   ;59,1   ;590 147   ;52,9   ;68 803   ;10,4   
24;Maryland;2020;04;4 770 644   ;3 112 390   ;65,2   ;2 796 592   ;58,6   ;315 798   ;10,1   
25;Massachusetts;2020;04;5 652 023   ;3 406 875   ;60,3   ;2 853 941   ;50,5   ;552 934   ;16,2   
26;Michigan;2020;04;8 005 544   ;4 591 520   ;57,4   ;3 489 020   ;43,6   ;1 102 500   ;24,0   
27;Minnesota;2020;04;4 450 310   ;3 066 464   ;68,9   ;2 799 493   ;62,9   ;266 971   ;8,7   
28;Mississippi;2020;04;2 289 114   ;1 197 893   ;52,3   ;1 002 464   ;43,8   ;195 429   ;16,3   
29;Missouri;2020;04;4 826 536   ;3 029 038   ;62,8   ;2 720 544   ;56,4   ;308 494   ;10,2   
30;Montana;2020;04;856 707   ;520 588   ;60,8   ;458 407   ;53,5   ;62 181   ;11,9   
31;Nebraska;2020;04;1 488 137   ;1 059 547   ;71,2   ;966 909   ;65,0   ;92 638   ;8,7   
32;Nevada;2020;04;2 463 149   ;1 429 095   ;58,0   ;999 349   ;40,6   ;429 746   ;30,1   
33;New Hampshire;2020;04;1 127 437   ;719 443   ;63,8   ;596 312   ;52,9   ;123 131   ;17,1   
34;New Jersey;2020;04;7 076 960   ;4 483 327   ;63,4   ;3 751 422   ;53,0   ;731 905   ;16,3   
35;New Mexico;2020;04;1 646 951   ;916 510   ;55,6   ;807 804   ;49,0   ;108 706   ;11,9   
36;New York;2020;04;15 623 741   ;9 084 012   ;58,1   ;7 691 738   ;49,2   ;1 392 274   ;15,3   
51000;New York city;2020;04;6 705 265   ;3 738 815   ;55,8   ;3 178 742   ;47,4   ;560 073   ;15,0   
37;North Carolina;2020;04;8 326 288   ;4 687 926   ;56,3   ;4 082 234   ;49,0   ;605 692   ;12,9   
38;North Dakota;2020;04;584 895   ;406 657   ;69,5   ;369 752   ;63,2   ;36 905   ;9,1   
39;Ohio;2020;04;9 254 312   ;5 672 068   ;61,3   ;4 672 850   ;50,5   ;999 218   ;17,6   
40;Oklahoma;2020;04;3 044 014   ;1 776 346   ;58,4   ;1 515 047   ;49,8   ;261 299   ;14,7   
41;Oregon;2020;04;3 438 068   ;2 110 693   ;61,4   ;1 796 681   ;52,3   ;314 012   ;14,9   
42;Pennsylvania;2020;04;10 287 996   ;6 447 477   ;62,7   ;5 410 390   ;52,6   ;1 037 087   ;16,1   
44;Rhode Island;2020;04;865 904   ;529 069   ;61,1   ;433 290   ;50,0   ;95 779   ;18,1   
45;South Carolina;2020;04;4 111 594   ;2 376 830   ;57,8   ;2 073 470   ;50,4   ;303 360   ;12,8   
46;South Dakota;2020;04;676 938   ;470 300   ;69,5   ;419 024   ;61,9   ;51 276   ;10,9   
47;Tennessee;2020;04;5 424 092   ;3 222 468   ;59,4   ;2 722 847   ;50,2   ;499 621   ;15,5   
48;Texas;2020;04;22 211 923   ;12 960 683   ;58,4   ;11 216 661   ;50,5   ;1 744 022   ;13,5   
49;Utah;2020;04;2 393 158   ;1 600 601   ;66,9   ;1 434 307   ;59,9   ;166 294   ;10,4   
50;Vermont;2020;04;518 775   ;350 944   ;67,6   ;293 039   ;56,5   ;57 905   ;16,5   
51;Virginia;2020;04;6 701 297   ;4 314 050   ;64,4   ;3 831 939   ;57,2   ;482 111   ;11,2   
53;Washington;2020;04;6 085 603   ;3 963 317   ;65,1   ;3 318 207   ;54,5   ;645 110   ;16,3   
54;West Virginia;2020;04;1 440 876   ;776 722   ;53,9   ;652 883   ;45,3   ;123 839   ;15,9   
55;Wisconsin;2020;04;4 650 918   ;3 048 647   ;65,5   ;2 633 090   ;56,6   ;415 557   ;13,6   
56;Wyoming;2020;04;451 461   ;296 644   ;65,7   ;268 301   ;59,4   ;28 343   ;9,6   
01;Alabama;2020;05;3 875 399   ;2 239 608   ;57,8   ;2 023 565   ;52,2   ;216 043   ;9,6   
02;Alaska;2020;05;543 604   ;333 394   ;61,3   ;291 016   ;53,5   ;42 378   ;12,7   
04;Arizona;2020;05;5 815 316   ;3 552 457   ;61,1   ;3 233 472   ;55,6   ;318 985   ;9,0   
05;Arkansas;2020;05;2 351 730   ;1 345 509   ;57,2   ;1 216 249   ;51,7   ;129 260   ;9,6   
06;California;2020;05;31 209 071   ;18 506 781   ;59,3   ;15 463 725   ;49,5   ;3 043 056   ;16,4   
037;Los Angeles County;2020;05;8 056 110   ;4 737 289   ;58,8   ;3 738 618   ;46,4   ;998 671   ;21,1   
08;Colorado;2020;05;4 608 794   ;3 069 113   ;66,6   ;2 755 457   ;59,8   ;313 656   ;10,2   
09;Connecticut;2020;05;2 885 635   ;1 777 004   ;61,6   ;1 606 697   ;55,7   ;170 307   ;9,6   
10;Delaware;2020;05;785 886   ;472 672   ;60,1   ;397 743   ;50,6   ;74 929   ;15,9   
11;District of Columbia;2020;05;580 048   ;387 790   ;66,9   ;353 764   ;61,0   ;34 026   ;8,8   
12;Florida;2020;05;17 625 485   ;9 627 360   ;54,6   ;8 308 051   ;47,1   ;1 319 309   ;13,7   
13;Georgia;2020;05;8 286 197   ;4 892 536   ;59,0   ;4 432 132   ;53,5   ;460 404   ;9,4   
15;Hawaii;2020;05;1 089 503   ;626 986   ;57,5   ;479 621   ;44,0   ;147 365   ;23,5   
16;Idaho;2020;05;1 397 920   ;882 241   ;63,1   ;803 013   ;57,4   ;79 228   ;9,0   
17;Illinois;2020;05;9 982 623   ;6 305 015   ;63,2   ;5 337 980   ;53,5   ;967 035   ;15,3   
18;Indiana;2020;05;5 278 539   ;3 340 305   ;63,3   ;2 930 891   ;55,5   ;409 414   ;12,3   
19;Iowa;2020;05;2 475 029   ;1 694 125   ;68,4   ;1 521 154   ;61,5   ;172 971   ;10,2   
20;Kansas;2020;05;2 234 810   ;1 505 828   ;67,4   ;1 354 535   ;60,6   ;151 293   ;10,0   
21;Kentucky;2020;05;3 501 138   ;2 029 333   ;58,0   ;1 809 019   ;51,7   ;220 314   ;10,9   
22;Louisiana;2020;05;3 572 910   ;2 031 725   ;56,9   ;1 742 230   ;48,8   ;289 495   ;14,2   
23;Maine;2020;05;1 115 335   ;665 863   ;59,7   ;603 171   ;54,1   ;62 692   ;9,4   
24;Maryland;2020;05;4 771 597   ;3 115 059   ;65,3   ;2 804 911   ;58,8   ;310 148   ;10,0   
25;Massachusetts;2020;05;5 654 008   ;3 540 873   ;62,6   ;2 954 413   ;52,3   ;586 460   ;16,6   
26;Michigan;2020;05;8 006 949   ;4 762 541   ;59,5   ;3 749 795   ;46,8   ;1 012 746   ;21,3   
27;Minnesota;2020;05;4 453 241   ;3 069 944   ;68,9   ;2 766 978   ;62,1   ;302 966   ;9,9   
28;Mississippi;2020;05;2 289 318   ;1 208 867   ;52,8   ;1 082 280   ;47,3   ;126 587   ;10,5   
29;Missouri;2020;05;4 828 209   ;3 013 333   ;62,4   ;2 709 686   ;56,1   ;303 647   ;10,1   
30;Montana;2020;05;857 406   ;523 851   ;61,1   ;476 592   ;55,6   ;47 259   ;9,0   
31;Nebraska;2020;05;1 488 931   ;1 031 135   ;69,3   ;976 313   ;65,6   ;54 822   ;5,3   
32;Nevada;2020;05;2 467 207   ;1 382 809   ;56,0   ;1 033 264   ;41,9   ;349 545   ;25,3   
33;New Hampshire;2020;05;1 128 144   ;734 136   ;65,1   ;621 117   ;55,1   ;113 019   ;15,4   
34;New Jersey;2020;05;7 077 648   ;4 531 245   ;64,0   ;3 835 528   ;54,2   ;695 717   ;15,4   
35;New Mexico;2020;05;1 647 658   ;905 243   ;54,9   ;822 492   ;49,9   ;82 751   ;9,1   
36;New York;2020;05;15 620 246   ;9 089 160   ;58,2   ;7 770 529   ;49,7   ;1 318 631   ;14,5   
51000;New York city;2020;05;6 702 382   ;3 670 099   ;54,8   ;2 999 807   ;44,8   ;670 292   ;18,3   
37;North Carolina;2020;05;8 335 054   ;4 816 235   ;57,8   ;4 200 723   ;50,4   ;615 512   ;12,8   
38;North Dakota;2020;05;585 162   ;402 457   ;68,8   ;365 917   ;62,5   ;36 540   ;9,1   
39;Ohio;2020;05;9 256 050   ;5 755 881   ;62,2   ;4 958 653   ;53,6   ;797 228   ;13,9   
40;Oklahoma;2020;05;3 045 625   ;1 823 007   ;59,9   ;1 592 762   ;52,3   ;230 245   ;12,6   
41;Oregon;2020;05;3 441 247   ;2 124 082   ;61,7   ;1 820 588   ;52,9   ;303 494   ;14,3   
42;Pennsylvania;2020;05;10 289 312   ;6 502 535   ;63,2   ;5 628 460   ;54,7   ;874 075   ;13,4   
44;Rhode Island;2020;05;866 130   ;522 456   ;60,3   ;436 675   ;50,4   ;85 781   ;16,4   
45;South Carolina;2020;05;4 116 754   ;2 416 098   ;58,7   ;2 116 430   ;51,4   ;299 668   ;12,4   
46;South Dakota;2020;05;677 441   ;464 195   ;68,5   ;420 530   ;62,1   ;43 665   ;9,4   
47;Tennessee;2020;05;5 428 919   ;3 292 225   ;60,6   ;2 928 570   ;53,9   ;363 655   ;11,0   
48;Texas;2020;05;22 241 137   ;13 498 250   ;60,7   ;11 745 046   ;52,8   ;1 753 204   ;13,0   
49;Utah;2020;05;2 397 700   ;1 609 768   ;67,1   ;1 471 957   ;61,4   ;137 811   ;8,6   
50;Vermont;2020;05;518 823   ;343 838   ;66,3   ;299 688   ;57,8   ;44 150   ;12,8   
51;Virginia;2020;05;6 704 463   ;4 306 310   ;64,2   ;3 916 764   ;58,4   ;389 546   ;9,0   
53;Washington;2020;05;6 092 596   ;3 945 467   ;64,8   ;3 351 584   ;55,0   ;593 883   ;15,1   
54;West Virginia;2020;05;1 440 267   ;780 029   ;54,2   ;679 272   ;47,2   ;100 757   ;12,9   
55;Wisconsin;2020;05;4 652 926   ;3 103 238   ;66,7   ;2 726 588   ;58,6   ;376 650   ;12,1   
56;Wyoming;2020;05;451 636   ;294 481   ;65,2   ;268 691   ;59,5   ;25 790   ;8,8   
01;Alabama;2020;06;3 876 806   ;2 192 427   ;56,6   ;2 025 759   ;52,3   ;166 668   ;7,6   
02;Alaska;2020;06;543 519   ;343 599   ;63,2   ;300 890   ;55,4   ;42 709   ;12,4   
04;Arizona;2020;06;5 825 181   ;3 509 620   ;60,2   ;3 158 464   ;54,2   ;351 156   ;10,0   
05;Arkansas;2020;06;2 352 621   ;1 314 162   ;55,9   ;1 207 757   ;51,3   ;106 405   ;8,1   
06;California;2020;06;31 219 170   ;18 971 162   ;60,8   ;16 140 226   ;51,7   ;2 830 936   ;14,9   
037;Los Angeles County;2020;06;8 055 133   ;4 947 979   ;61,4   ;3 989 517   ;49,5   ;958 462   ;19,4   
08;Colorado;2020;06;4 615 047   ;3 177 090   ;68,8   ;2 840 256   ;61,5   ;336 834   ;10,6   
09;Connecticut;2020;06;2 885 941   ;1 879 811   ;65,1   ;1 690 747   ;58,6   ;189 064   ;10,1   
10;Delaware;2020;06;786 638   ;486 725   ;61,9   ;425 185   ;54,1   ;61 540   ;12,6   
11;District of Columbia;2020;06;580 278   ;393 763   ;67,9   ;359 702   ;62,0   ;34 061   ;8,7   
12;Florida;2020;06;17 646 713   ;9 751 928   ;55,3   ;8 748 605   ;49,6   ;1 003 323   ;10,3   
13;Georgia;2020;06;8 295 007   ;4 929 291   ;59,4   ;4 555 849   ;54,9   ;373 442   ;7,6   
15;Hawaii;2020;06;1 089 320   ;630 798   ;57,9   ;546 317   ;50,2   ;84 481   ;13,4   
16;Idaho;2020;06;1 400 916   ;895 047   ;63,9   ;843 408   ;60,2   ;51 639   ;5,8   
17;Illinois;2020;06;9 981 183   ;6 493 413   ;65,1   ;5 549 811   ;55,6   ;943 602   ;14,5   
18;Indiana;2020;06;5 281 828   ;3 393 875   ;64,3   ;3 017 294   ;57,1   ;376 581   ;11,1   
19;Iowa;2020;06;2 475 809   ;1 644 151   ;66,4   ;1 506 501   ;60,8   ;137 650   ;8,4   
20;Kansas;2020;06;2 235 431   ;1 482 608   ;66,3   ;1 371 795   ;61,4   ;110 813   ;7,5   
21;Kentucky;2020;06;3 502 003   ;1 920 657   ;54,8   ;1 836 096   ;52,4   ;84 561   ;4,4   
22;Louisiana;2020;06;3 572 621   ;1 995 557   ;55,9   ;1 805 027   ;50,5   ;190 530   ;9,5   
23;Maine;2020;06;1 115 875   ;669 925   ;60,0   ;624 932   ;56,0   ;44 993   ;6,7   
24;Maryland;2020;06;4 772 693   ;3 215 066   ;67,4   ;2 949 800   ;61,8   ;265 266   ;8,3   
25;Massachusetts;2020;06;5 656 083   ;3 684 255   ;65,1   ;3 030 349   ;53,6   ;653 906   ;17,7   
26;Michigan;2020;06;8 008 545   ;4 943 134   ;61,7   ;4 204 658   ;52,5   ;738 476   ;14,9   
27;Minnesota;2020;06;4 456 299   ;3 114 109   ;69,9   ;2 846 131   ;63,9   ;267 978   ;8,6   
28;Mississippi;2020;06;2 289 533   ;1 197 032   ;52,3   ;1 092 076   ;47,7   ;104 956   ;8,8   
29;Missouri;2020;06;4 830 042   ;3 027 726   ;62,7   ;2 791 523   ;57,8   ;236 203   ;7,8   
30;Montana;2020;06;858 135   ;535 115   ;62,4   ;496 827   ;57,9   ;38 288   ;7,2   
31;Nebraska;2020;06;1 489 812   ;1 044 038   ;70,1   ;986 307   ;66,2   ;57 731   ;5,5   
32;Nevada;2020;06;2 471 346   ;1 501 064   ;60,7   ;1 273 638   ;51,5   ;227 426   ;15,2   
33;New Hampshire;2020;06;1 128 892   ;724 019   ;64,1   ;657 372   ;58,2   ;66 647   ;9,2   
34;New Jersey;2020;06;7 078 468   ;4 548 773   ;64,3   ;3 782 601   ;53,4   ;766 172   ;16,8   
35;New Mexico;2020;06;1 648 437   ;921 812   ;55,9   ;844 380   ;51,2   ;77 432   ;8,4   
36;New York;2020;06;15 617 170   ;9 379 581   ;60,1   ;7 911 749   ;50,7   ;1 467 832   ;15,6   
51000;New York city;2020;06;6 699 493   ;3 985 038   ;59,5   ;3 174 861   ;47,4   ;810 177   ;20,3   
37;North Carolina;2020;06;8 344 059   ;4 787 234   ;57,4   ;4 430 134   ;53,1   ;357 100   ;7,5   
38;North Dakota;2020;06;585 479   ;403 755   ;69,0   ;373 922   ;63,9   ;29 833   ;7,4   
39;Ohio;2020;06;9 258 049   ;5 801 502   ;62,7   ;5 165 821   ;55,8   ;635 681   ;11,0   
40;Oklahoma;2020;06;3 047 303   ;1 767 340   ;58,0   ;1 653 543   ;54,3   ;113 797   ;6,4   
41;Oregon;2020;06;3 444 510   ;2 159 459   ;62,7   ;1 909 526   ;55,4   ;249 933   ;11,6   
42;Pennsylvania;2020;06;10 290 958   ;6 365 347   ;61,9   ;5 523 125   ;53,7   ;842 222   ;13,2   
44;Rhode Island;2020;06;866 373   ;551 766   ;63,7   ;482 402   ;55,7   ;69 364   ;12,6   
45;South Carolina;2020;06;4 122 020   ;2 438 395   ;59,2   ;2 226 783   ;54,0   ;211 612   ;8,7   
46;South Dakota;2020;06;677 984   ;468 994   ;69,2   ;435 141   ;64,2   ;33 853   ;7,2   
47;Tennessee;2020;06;5 433 837   ;3 165 539   ;58,3   ;2 860 166   ;52,6   ;305 373   ;9,6   
48;Texas;2020;06;22 270 956   ;13 794 279   ;61,9   ;12 639 427   ;56,8   ;1 154 852   ;8,4   
49;Utah;2020;06;2 402 333   ;1 619 435   ;67,4   ;1 533 121   ;63,8   ;86 314   ;5,3   
50;Vermont;2020;06;518 890   ;341 591   ;65,8   ;309 139   ;59,6   ;32 452   ;9,5   
51;Virginia;2020;06;6 707 838   ;4 314 260   ;64,3   ;3 964 636   ;59,1   ;349 624   ;8,1   
53;Washington;2020;06;6 099 782   ;3 893 247   ;63,8   ;3 503 448   ;57,4   ;389 799   ;10,0   
54;West Virginia;2020;06;1 439 649   ;765 374   ;53,2   ;685 332   ;47,6   ;80 042   ;10,5   
55;Wisconsin;2020;06;4 655 061   ;3 062 803   ;65,8   ;2 798 171   ;60,1   ;264 632   ;8,6   
56;Wyoming;2020;06;451 853   ;295 786   ;65,5   ;273 334   ;60,5   ;22 452   ;7,6   
01;Alabama;2020;07;3 878 344   ;2 230 709   ;57,5   ;2 054 153   ;53,0   ;176 556   ;7,9   
02;Alaska;2020;07;543 453   ;340 956   ;62,7   ;301 284   ;55,4   ;39 672   ;11,6   
04;Arizona;2020;07;5 835 300   ;3 565 784   ;61,1   ;3 185 553   ;54,6   ;380 231   ;10,7   
05;Arkansas;2020;07;2 353 638   ;1 305 613   ;55,5   ;1 212 637   ;51,5   ;92 976   ;7,1   
06;California;2020;07;31 230 392   ;18 825 904   ;60,3   ;16 282 649   ;52,1   ;2 543 255   ;13,5   
037;Los Angeles County;2020;07;8 054 109   ;4 931 148   ;61,2   ;4 049 299   ;50,3   ;881 849   ;17,9   
08;Colorado;2020;07;4 621 514   ;3 084 472   ;66,7   ;2 854 900   ;61,8   ;229 572   ;7,4   
09;Connecticut;2020;07;2 886 323   ;1 900 497   ;65,8   ;1 706 203   ;59,1   ;194 294   ;10,2   
10;Delaware;2020;07;787 366   ;505 590   ;64,2   ;452 611   ;57,5   ;52 979   ;10,5   
11;District of Columbia;2020;07;580 562   ;393 988   ;67,9   ;360 407   ;62,1   ;33 581   ;8,5   
12;Florida;2020;07;17 668 661   ;9 994 978   ;56,6   ;8 858 108   ;50,1   ;1 136 870   ;11,4   
13;Georgia;2020;07;8 304 229   ;4 993 364   ;60,1   ;4 613 160   ;55,6   ;380 204   ;7,6   
15;Hawaii;2020;07;1 089 214   ;638 124   ;58,6   ;552 045   ;50,7   ;86 079   ;13,5   
16;Idaho;2020;07;1 403 906   ;901 494   ;64,2   ;855 906   ;61,0   ;45 588   ;5,1   
17;Illinois;2020;07;9 980 184   ;6 248 853   ;62,6   ;5 533 043   ;55,4   ;715 810   ;11,5   
18;Indiana;2020;07;5 285 367   ;3 318 673   ;62,8   ;3 057 572   ;57,8   ;261 101   ;7,9   
19;Iowa;2020;07;2 476 740   ;1 626 512   ;65,7   ;1 516 177   ;61,2   ;110 335   ;6,8   
20;Kansas;2020;07;2 236 165   ;1 491 299   ;66,7   ;1 384 180   ;61,9   ;107 119   ;7,2   
21;Kentucky;2020;07;3 503 033   ;1 837 401   ;52,5   ;1 755 265   ;50,1   ;82 136   ;4,5   
22;Louisiana;2020;07;3 572 500   ;2 011 263   ;56,3   ;1 822 773   ;51,0   ;188 490   ;9,4   
23;Maine;2020;07;1 116 465   ;697 299   ;62,5   ;628 564   ;56,3   ;68 735   ;9,9   
24;Maryland;2020;07;4 773 985   ;3 240 889   ;67,9   ;2 988 683   ;62,6   ;252 206   ;7,8   
25;Massachusetts;2020;07;5 658 448   ;3 673 375   ;64,9   ;3 079 120   ;54,4   ;594 255   ;16,2   
